index	Unnamed: 0.3	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
28464	25780	25780	25780	25780	19513195809.0	76408755.0	0.0	0.0	0.0	0.0			Wants to go see #inception but has noone to go with :(	0.8175	0.1641	0.0184
36908	4134	4134	4134	4133	21950776530.0	49983487.0	0.0	0.0	0.0	0.0			Finally watching #Inception with @bved98	0.003	0.3872	0.6098
20727	18043	18043	18043	18043	19641201509.0	110985808.0	0.0	0.0	0.0	0.0			3am in St Louis...should be sleeping but I'm not...#inception	0.51	0.4577	0.0323
1021	610	610	610	610	13677480763.0	54525001.0	0.0	0.0	0.0	0.0			#Inception wird mit jedem Trailer besser: http://dai.ly/bbI7uF	0.0116	0.8685	0.1199
25977	23293	23293	23293	23293	19546206912.0	63031760.0	0.0	0.0	0.0	0.0			RT @hitrecordjoe: If you haven't seen #Inception don't click this link.  If you have... RT @tempestadycalma: http://twitpic.com/26k9ub	0.0346	0.888	0.0774
27325	24641	24641	24641	24641	19527481773.0	15039350.0	0.0	0.0	0.0	0.0			WHAT THE FUCK JUST HAPPENED?! #INCEPTION	0.7445	0.2186	0.037
29796	27112	27112	27112	27112	19488622601.0	150844452.0	0.0	0.0	0.0	0.0			perfect weekend - 2nd bday party yesterday #Inception last night Rich's bday today brunch with awesome people and lovely afternoon with kids	0.0022	0.0072	0.9906
7458	4774	4774	4774	4774	19924604951.0	15825515.0	0.0	0.0	0.0	2.0			my subconscious just exploded! hans zimmer chops and screws edith piaf to create #inception score. WATCH http://youtu.be/UVkQ0C4qDvM!	0.0842	0.5944	0.3214
51552	18778	18778	18778	18777	20987781271.0	44697063.0	0.0	0.0	0.0	0.0			Find the hidden secrets in Inception's music on The Geek Speak Radio Show http://bit.ly/d0M6QT  #Inception	0.0057	0.7962	0.1981
3756	1072	1072	1072	1072	20007060853.0	22965436.0	0.0	0.0	0.0	0.0			Going to see #Inception later this afternoon. I wish people were more vocal about this movie. I'm not sure what to expect. #tongueincheek	0.2783	0.4762	0.2455
20616	17932	17932	17932	17932	19644055686.0	19621112.0	0.0	0.0	0.0	0.0			Im watching #Inception right now in my living room...I love living in #TheFuture	0.0019	0.01	0.9882
57068	24294	24294	24294	24293	20719068278.0	27649121.0	0.0	0.0	0.0	0.0			#inception was an objectively better movie, but I didn't enjoy it nearly as much as I enjoyed #salt.	0.8641	0.1189	0.017
70526	1995	1995	1995	1995	27861614904.0	16548053.0	0.0	0.0	0.0	8.0	27861383576.0	retweeted	RT @WB_Home_Ent: #Inception will be making its way to your living room on 12/7/2010!	0.0027	0.7189	0.2784
41302	8528	8528	8528	8527	21603126031.0	143613699.0	0.0	0.0	0.0	0.0			What's with #ellenpage's goggles in the snow scene in #inception?  Thought I was watching a comedy suddenly! Hey wardrobe: They're too BIG!	0.6902	0.2763	0.0335
21699	19015	19015	19015	19015	19625250012.0	126180361.0	0.0	0.0	0.0	0.0			@AirAfrica11 she jumpd off a buildin on their anniversary cuz she thought she was trapped n a dream (#inception synopsis lol)	0.1415	0.7743	0.0842
71176	2645	2645	2645	2645	27262908273.0	85605967.0	0.0	0.0	0.0	0.0			Deadline EXCLUSIVE: Tom Hardy reunited with #Inception helmer Chris Nolan on #Batman! http://bit.ly/b1emdX #TomHardy #ChristianBale #Batman3	0.0031	0.7861	0.2108
38339	5565	5565	5565	5564	21833467133.0	128239754.0	0.0	0.0	0.0	0.0			A dream within a dream dn nthr n nthr. Man #inception cn't gt mch coolr. Leo is sure classy..	0.0384	0.2416	0.72
59303	26529	26529	26529	26528	20651173011.0	49722424.0	0.0	0.0	0.0	1782.0	20496105620.0	retweeted	RT @LeoDiCaprio: Really appreciate all the #Inception support and Twitter buzz these last few weeks.  Thank you!	0.0032	0.0106	0.9862
84704	6590	6590	6590	6590	1.626096018024448e+16	30801498.0	0.0	0.0	0.0	0.0			Watching #inception @rainmakersgroup should be proud!!!!!	0.0033	0.0264	0.9704
6935	4251	4251	4251	4251	19934833781.0	15747639.0	0.0	0.0	0.0	0.0			had HUGE expectations for #Inception, they were not just exceeded but BLOWN away! Holy mindfuck mr. Nolan!	0.2587	0.1926	0.5486
63739	871	871	871	871	25491044766.0	37060114.0	0.0	0.0	0.0	0.0			Ohh** RT @potterina89: Stasera finalmente #Inception  *__*	0.0373	0.8948	0.0679
19376	16692	16692	16692	16692	19672654771.0	19774405.0	0.0	0.0	0.0	0.0			#inception is still a trending topic?	0.4565	0.5289	0.0145
93845	15731	15731	15731	15731	1.2106042322198528e+16	48790519.0	0.0	0.0	0.0	0.0			RT @chirucharlie: #Inception was one of the greatest movie ever produced. Will get the dvd, that's for sure. x	0.0028	0.0133	0.9839
79391	1277	1277	1277	1277	1.9963809389092864e+16	79187514.0	0.0	0.0	0.0	0.0			without balance you will be out of sync with yourself this can lead you to #limbo you may already know how that goes #inception #justsayin	0.545	0.4321	0.0229
58721	25947	25947	25947	25946	20665194766.0	19571085.0	0.0	0.0	0.0	5.0	20624175250.0	retweeted	RT @softmodeling: RT @jbandi: Why developers like #Inception: callstack and exceptions dressed up as thrilling concepts. /via @RolandWei ...	0.0046	0.2687	0.7267
73181	434	434	434	434	9279789051416576.0	114536253.0	0.0	0.0	0.0	26.0	9278666206879744.0	retweeted	RT @LostinthePlex: Competition: for perfect gift, follow @LostinthePlex & retweet for chance to win #Inception. Quick - ends soon. http: ...	0.0035	0.1741	0.8224
60037	27263	27263	27263	27262	20628502232.0	146567231.0	0.0	0.0	0.0	0.0			i woke up this morning with the feeling it was monday. i just figured i'd sleep in longer and wait for the cast of #inception to show up.	0.0705	0.8224	0.1071
54346	21572	21572	21572	21571	20845076466.0	59296446.0	0.0	0.0	0.0	0.0			Watched Kaichou wa maid-sama with friend, #Inception, and ate ice cream and dinner. Worked on chem packet until we finished it. WOOT!	0.0026	0.0917	0.9057
70376	1845	1845	1845	1845	27964265484.0	129928763.0	0.0	0.0	0.0	0.0			#INCEPTION... THIS SUNDAY @ BLAKELYS! TIX ON SALE NOW! HMU	0.0058	0.6981	0.2961
57706	24932	24932	24932	24931	20691795467.0	170179078.0	0.0	0.0	0.0	0.0			"Fitness Jiu Jitsu-The Ultimate MMA Fitness Program Review-What can it do for you?...http://bit.ly/9NWGrO 
  #aircraft wallpaper #Inception"	0.0052	0.8472	0.1476
70683	2152	2152	2152	2152	27713653079.0	36768551.0	0.0	0.0	0.0	0.0			This is me in my dream tweeting!..#inception	0.0483	0.7136	0.2381
86724	8610	8610	8610	8610	1.4748710097391616e+16	18992879.0	0.0	0.0	0.0	0.0			RT @worldofmeh: New Post: 2011 Golden Globe Nominees Announced http://j.mp/g4Cifs #GoldenGlobes #Inception #TheSocialNetwork	0.0055	0.9019	0.0926
72341	3810	3810	3810	3810	26322807226.0	52181737.0	0.0	0.0	0.0	0.0			#Inception gives me an orgasm every time.	0.0043	0.0145	0.9812
90922	12808	12808	12808	12808	1.2741732542193664e+16	20776779.0	0.0	0.0	0.0	0.0			Well.... Had plans to get to bed early. I almost succeeded until I began to watch #inception. What a great 2 hours! Great movie	0.0035	0.0182	0.9783
36830	4056	4056	4056	4055	21959250992.0	54075689.0	0.0	0.0	0.0	0.0			#inception again !	0.3368	0.5896	0.0735
84218	6104	6104	6104	6104	1.6614872720605184e+16	14187844.0	0.0	0.0	0.0	0.0			Is real life but a dream? #inception	0.2935	0.677	0.0295
87641	9527	9527	9527	9527	1.4206131165462528e+16	61941660.0	0.0	0.0	0.0	0.0			Amazon's CYBER WEEK BLOWOUT on VIDEO GAMES!!!! http://bit.ly/8TyJgn #ps3 #xbox360 #blackfriday #wii #cybermonday #charity #inception	0.0042	0.2805	0.7153
28576	25892	25892	25892	25892	19511970968.0	48928525.0	0.0	0.0	0.0	0.0			"#nowplaying, #icantstop, #Inception: Reports: BP CEO negotiating exit terms 
    (AP) http://bit.ly/bu95o5"	0.0188	0.9506	0.0306
601	190	190	190	190	14590220884.0	27485229.0	0.0	0.0	0.0	0.0			That Movie #Inception look good.	0.0048	0.0403	0.9549
58556	25782	25782	25782	25781	20670412922.0	15626860.0	0.0	0.0	0.0	1.0			Inception remains as Number 1 movie and as a Trending Topic! Right here in :: LIMBO :: ★ @caviles23 RT ★ #Inception	0.0024	0.3049	0.6927
78743	629	629	629	629	2.044819249142989e+16	76345898.0	0.0	0.0	0.0	0.0			Remembr wen i said #inception was painful.i may av lied.i love the part wea they defy gravity n float in the air.wana do that 2	0.1931	0.3141	0.4927
7729	5045	5045	5045	5045	19917651151.0	25139472.0	0.0	0.0	0.0	0.0	18824957001.0	replied_to	@rgm Your unimpeachable credibility has been further reinforced. Thanks for the tip! #inception	0.1006	0.2686	0.6308
26075	23391	23391	23391	23391	19544832300.0	41049860.0	0.0	0.0	0.0	0.0			Just got home from watching #Inception..  So I had to really use my brain while watching the movie, LOL!	0.0228	0.2604	0.7168
57091	24317	24317	24317	24316	20718422126.0	24379331.0	0.0	0.0	0.0	0.0			That is adorable! :-) RT @tynie626: omg these are so cute! #inception http://24.media.tumblr.com/tumblr_l6vt6toDuY1qc3mw5o1_500.png	0.004	0.0087	0.9873
33809	1035	1035	1035	1035	22387776754.0	36204878.0	0.0	0.0	0.0	0.0			RT @crazyBeautiiful: @prncecharming lmao..Better get off Dublin before we deal with that aaa!~ lol i'm guessing u've seen #Inception. WAKEUP	0.3216	0.4766	0.2017
30855	28171	28171	28171	28171	19471764548.0	145682795.0	0.0	0.0	0.0	0.0			#Inception equals total mindfuck! #BestMovieEver Joseph Gordon Levitt you are bad ass & my new obsession!	0.0377	0.0579	0.9044
85136	7022	7022	7022	7022	1.5944719532032e+16	132297084.0	0.0	0.0	0.0	0.0	1.59445782930432e+16	replied_to	YES! and it was amazing. RT @KstewsHair @KStewOnEllen first time? #Inception	0.0026	0.0082	0.9892
3856	1172	1172	1172	1172	20004900478.0	128922668.0	0.0	0.0	0.0	0.0			#INCEPTION ... OMG!! Nolan at his best!!!!	0.0022	0.018	0.9798
63050	182	182	182	182	25923174533.0	34048633.0	0.0	0.0	0.0	1.0	25922957840.0	retweeted	RT @Andreilate: What If #INCEPTION Was Filmed By Other Directors? http://ht.ly/2LZxq	0.0165	0.9588	0.0247
43562	10788	10788	10788	10787	21450383530.0	22838951.0	0.0	0.0	0.0	506.0	21439134479.0	retweeted	RT @LeoDiCaprio: Thanks for sharing. RT @mikeyyyc: Wow #Inception with @leodicaprio is #3 on IMDB top 250 movies of all time http://imdb ...	0.0015	0.0272	0.9713
91787	13673	13673	13673	13673	1.2564791977582592e+16	18893.0	0.0	0.0	0.0	0.0			Realize I'm late to this party, but I thought #inception was fantastic. Could have used a great Saul Bass-style credit sequence.	0.0122	0.0345	0.9533
39284	6510	6510	6510	6509	21753635475.0	47499784.0	0.0	0.0	0.0	0.0			Finally going to see #inception today , should I be excited?	0.0017	0.0549	0.9434
23686	21002	21002	21002	21002	19589640441.0	24371919.0	0.0	0.0	0.0	0.0			RT @mindykaling: I love any movie where at the beginning they have to assemble the gang. #Inception	0.0029	0.0471	0.95
26380	23696	23696	23696	23696	19540298026.0	139881969.0	0.0	0.0	0.0	0.0			Leonardo DiCaprio dies at the end of #INCEPTION	0.2502	0.7172	0.0326
49421	16647	16647	16647	16646	21115989331.0	50815478.0	0.0	0.0	0.0	0.0			Watching #inception w @pstoenescu for second time.	0.0048	0.8315	0.1638
4030	1346	1346	1346	1346	19999935301.0	118036278.0	0.0	0.0	0.0	0.0			Me too. RT@Mr_Achiever Im finna watch this movie, since it's so good.. #Inception.. If it's not, somebody will reap back my wasted time	0.0366	0.1146	0.8488
40615	7841	7841	7841	7840	21650278299.0	34622630.0	0.0	0.0	0.0	0.0			The Root of College Football #preseason #inception #manning h http://bit.ly/bNh1dd	0.0209	0.8984	0.0807
47465	14691	14691	14691	14690	21228453264.0	73822066.0	0.0	0.0	0.0	0.0			gaaaawd. #Inception's still a trending topic.	0.5763	0.3784	0.0453
48531	15757	15757	15757	15756	21172652633.0	22185079.0	0.0	0.0	0.0	110.0	21172523521.0	retweeted	"RT @wbpictures: ""The dream's collapsing."" #Inception"	0.417	0.5619	0.0211
29938	27254	27254	27254	27254	19485292630.0	41850952.0	0.0	0.0	0.0	0.0			...pre booking doesnt stop the queues, but does ensure you seats. Also,  #Inception still selling out.	0.5533	0.412	0.0347
85849	7735	7735	7735	7735	1.5277164081446912e+16	222131440.0	0.0	0.0	0.0	0.0			Wow!! The movie #Inception tortures the mind	0.0542	0.1261	0.8198
65656	2788	2788	2788	2788	24304326679.0	99883702.0	0.0	0.0	0.0	0.0			Have any good movies come out this year?  Besides #Inception ?	0.0243	0.4605	0.5152
76770	4023	4023	4023	4023	1256970417868800.0	71310509.0	0.0	0.0	0.0	0.0			Opinions about Inception? http://j.mp/96FDV7? #inception	0.0319	0.9395	0.0286
21828	19144	19144	19144	19144	19622241731.0	21355864.0	0.0	0.0	0.0	1.0	19622211086.0	retweeted	RT @BroThings: a bro will always go with another bro to watch 2 bros get inside your dreams, and take all your ideas. #Inception #brothings	0.0164	0.6239	0.3597
61718	28944	28944	28944	28943	20580198706.0	21958973.0	0.0	0.0	0.0	0.0			"Random: #Inception Was I the only one who thought, ""Why did this dumb bitch design an arctic tundra for the 3rd dream?!!"""	0.8497	0.1381	0.0122
11879	9195	9195	9195	9195	19817243452.0	14779255.0	0.0	0.0	0.0	0.0			Right? RT @diplo: Why Doesn't he just ichat video with his kids from foreign? #inception http://myloc.me/9ScAO	0.3266	0.6623	0.0111
5306	2622	2622	2622	2622	19967279223.0	99807964.0	0.0	0.0	0.0	0.0			I went to the movies #withdankanter tonight to see #inception... Wait I'm lying I saw it with my sister. :)	0.0039	0.1651	0.831
33943	1169	1169	1169	1169	22363229288.0	820977.0	0.0	0.0	0.0	0.0			"Ellen Page can take on Leo w/ remarkable ease like a seasoned actor. She should stay away from movies like""Whip It"" though. Lol #Inception"	0.0427	0.4585	0.4988
73114	367	367	367	367	9293696189071360.0	72228554.0	1.0	0.0	0.0	0.0			To win #Inception follow @lostintheplex and retweet. Film reviews, news, gossip & giveaways http://tinyurl.com/39qxmab	0.0067	0.4735	0.5198
27130	24446	24446	24446	24446	19529744354.0	14756853.0	0.0	0.0	0.0	0.0			Two of my favorite things RT @ToastyKen: Who needs #inception when you live in #sanfrancisco? http://flic.kr/p/8mDmfc	0.0024	0.0332	0.9644
36098	3324	3324	3324	3323	22029227310.0	36112417.0	0.0	0.0	0.0	0.0			What do #Inception #Salt #DespicableMe #SorcerersApprentice & #DinnerForSchmucks have in common? They're on CLIPs! #ASUtv http://ow.ly/2uc3x	0.2811	0.6639	0.0551
22144	19460	19460	19460	19460	19615888332.0	146262458.0	0.0	0.0	0.0	0.0			So Leonardo whoopin some a** #Inception	0.4591	0.4365	0.1044
27525	24841	24841	24841	24841	19525227857.0	33770640.0	0.0	0.0	0.0	0.0			Confused #inception	0.421	0.55	0.0289
48388	15614	15614	15614	15613	21178818054.0	137175676.0	0.0	0.0	0.0	0.0			#Inception #Inception #Inception #Inception #Inception #Inception another week in T T yeah	0.0435	0.7568	0.1997
12564	9880	9880	9880	9880	19800559400.0	36966434.0	0.0	0.0	0.0	0.0			#inception was the best movie I've ever seen. I feel stupider but also smarter after seeing it...	0.0059	0.0125	0.9816
24598	21914	21914	21914	21914	19572372710.0	70327058.0	0.0	0.0	0.0	0.0			Is this reality? Or am I dreaming? #inception	0.2569	0.7064	0.0366
17491	14807	14807	14807	14807	19703675960.0	115735378.0	0.0	0.0	0.0	0.0			#inception &lt;~~ Think im the only one in america that still has to see it. but I will...maybe. :)	0.015	0.2808	0.7042
89920	11806	11806	11806	11806	1.3169274008895488e+16	164969063.0	0.0	0.0	0.0	0.0			#Inception was by far a good ass movie.	0.0056	0.0157	0.9786
26210	23526	23526	23526	23526	19542643522.0	91634101.0	0.0	0.0	0.0	0.0			Maybe Cristopher Nolan is right up there with Charlie Kaufman in terms of insanity. Gotta see #Inception	0.3189	0.5977	0.0833
47244	14470	14470	14470	14469	21240142520.0	174720283.0	0.0	0.0	0.0	0.0			Today I had a weird dream,perhaps I still dreaming now?!??! #Inception =	0.7179	0.2675	0.0147
25044	22360	22360	22360	22360	19561232812.0	56484098.0	0.0	0.0	0.0	0.0			@Matticus182 No I have not seen #Inception but I heard it's good.  I think we have plans to go soon.	0.0088	0.1138	0.8774
95179	17065	17065	17065	17065	1.097679044923392e+16	18291404.0	0.0	0.0	0.0	0.0			ab. so. LOOT. lee. RT @NewOrleans7: And #Inception WILL be copped on blu-ray this Tuesday. The blu-ray+DVD+digital copy version FTW.	0.0028	0.3293	0.6679
1864	554	554	554	554	16871163561.0	145173508.0	0.0	0.0	0.0	1.0	16871083741.0	retweeted	RT @IMAX: Two Korean #INCEPTION posters!  The film comes to #IMAX theatres beginning July 16! http://imax.ly/bMLA6Z (via @wbpictures)	0.0022	0.6771	0.3207
24886	22202	22202	22202	22202	19564973718.0	39444661.0	0.0	0.0	0.0	0.0			I feel like anyone who didn't like #inception just didn't understand it. . .	0.8486	0.1422	0.0091
17714	15030	15030	15030	15030	19699278636.0	16866035.0	0.0	0.0	0.0	0.0			I think we're gonna watch #inception today.. :D	0.0013	0.0686	0.9301
36198	3424	3424	3424	3423	22020840898.0	131594552.0	0.0	0.0	0.0	0.0			#Inception got kicked out after trending so long? Sad :-{	0.9244	0.0705	0.0052
65324	2456	2456	2456	2456	24502722568.0	155981832.0	0.0	0.0	0.0	0.0			Working on my Masters project..... Would rather b taking a nap.... #inception dreaming..... Probably flying or pissing	0.5501	0.3839	0.066
61273	28499	28499	28499	28498	20590976095.0	17975087.0	0.0	0.0	0.0	0.0			Gonna watch #inception with my pops... Hopefully I keep my mouth shut and don't ruin it for him!	0.1886	0.5413	0.2701
75199	2452	2452	2452	2452	4328025277603840.0	20398712.0	0.0	0.0	0.0	0.0	4327375860924416.0	replied_to	"@manduhz mail me a copy! #share #benice #inception #bootleg 
I wonder if antipiracy people use twitter? lol"	0.0145	0.5985	0.387
12153	9469	9469	9469	9469	19810604443.0	159238178.0	0.0	0.0	0.0	0.0	19810541906.0	replied_to	@herebejames saw #inception last night. Have to agree. Absolutely loved it.	0.0034	0.0109	0.9857
39775	7001	7001	7001	7000	21712482368.0	160831182.0	0.0	0.0	0.0	0.0			RT @TruthTeller_11 #inception. .....if ur not on ur way to toika lounge den I wudnt want to be u tonyt...&gt;&gt; yh yh...*rolling eyes*	0.5805	0.3805	0.0389
89634	11520	11520	11520	11520	1.3375357822439424e+16	110071617.0	0.0	0.0	0.0	0.0			I really really want the #INCEPTION Blue Ray/DVD Combo pack... Who will make my Christmas Merry?!? #helpahomie #SMILE	0.0135	0.0678	0.9186
6685	4001	4001	4001	4001	19940108054.0	48928525.0	0.0	0.0	0.0	0.0			"#nowplaying, #icantstop, #Inception: Chrysler profitable, no rush to IPO: CEO 
    (Reuters) http://bit.ly/blrvdg"	0.0082	0.609	0.3828
21482	18798	18798	18798	18798	19629351009.0	51662938.0	0.0	0.0	0.0	0.0			EXACTLY HOW I FELT. RT @Lord_Voldemort7: #Inception http://twitpic.com/291sso	0.0747	0.8245	0.1008
57643	24869	24869	24869	24868	20693995422.0	113785486.0	0.0	0.0	0.0	1782.0	20496105620.0	retweeted	RT @LeoDiCaprio: Really appreciate all the #Inception support and Twitter buzz these last few weeks.  Thank you!	0.0032	0.0106	0.9862
25976	23292	23292	23292	23292	19546221147.0	22757662.0	0.0	0.0	0.0	1.0	19545118586.0	retweeted	RT @macleanbrendan: Oh damn - thought I had a LCD Soundsystem ticket but I must've made that up. #Inception #PowPowPowPowPow	0.4297	0.4627	0.1075
48349	15575	15575	15575	15574	21180638881.0	64146777.0	0.0	0.0	0.0	0.0			"RT @justVero: RT @dutchguy22: lets sleep/nap at the same time !! // lets be part of a ""well remembered dream"" #inception // agreed !! *mwah*"	0.0072	0.2804	0.7124
36713	3939	3939	3939	3938	21970809479.0	19207243.0	0.0	0.0	0.0	0.0			RT @LoriDicker 12 awesome mashups of #Inception - thanks @jason_pollock, pretty brilliant! http://ow.ly/2tIrY	0.0023	0.0093	0.9883
68669	138	138	138	138	29263889060.0	49238073.0	0.0	0.0	0.0	0.0			finished watchin #Inception for the 2nd time... satisfied... cleared all my doubts abt the muvee....	0.0081	0.109	0.883
67113	4245	4245	4245	4245	23085471901.0	99921303.0	0.0	0.0	0.0	0.0			...(not talking about compelxity of levels or kicks here, but the narrative of a dream itself should have been more surreal) #inception	0.1404	0.7425	0.117
31901	29217	29217	29217	29217	19459353745.0	15059607.0	0.0	0.0	0.0	0.0			Oh #Inception, what a wonderful film you are.  I will see you again for sure.  You are definitely worth a second date.  *wink*	0.0034	0.0088	0.9878
28287	25603	25603	25603	25603	19515434591.0	20725818.0	0.0	0.0	0.0	0.0			It's the KICK! #inception RT @nikschooledyou I'm getting beat up in my sleep :( I jus keep waking up with random ass bruises. Uhgh	0.9253	0.0644	0.0103
50543	17769	17769	17769	17768	21047656471.0	25489411.0	0.0	0.0	0.0	0.0			Loved that film #inception going on me blu ray wish list :)	0.0022	0.0091	0.9887
52127	19353	19353	19353	19352	20951541051.0	20637035.0	0.0	0.0	0.0	0.0			Who is #ScottPilgrim? What is #PrettyLittleLIars? Where is #Inception? Why is #Ramadan? How is #MeteorShower? Trending!	0.0716	0.8786	0.0498
94136	16022	16022	16022	16022	1.1984053959921664e+16	39072067.0	0.0	0.0	0.0	0.0			INCEPTION ON DVD TOMORROW. HHHNNNNGGG #inception	0.0031	0.3194	0.6775
30760	28076	28076	28076	28076	19473104231.0	1292771.0	0.0	0.0	0.0	0.0			#Inception was meh! Nowhere close to The Dark Knight (Nolan's best, IMO). Zero g shots were cool. Everything else mostly Matrix inspired.	0.7423	0.2071	0.0506
25132	22448	22448	22448	22448	19558615531.0	35345465.0	0.0	0.0	0.0	146.0	19553692785.0	retweeted	RT @mindykaling: I love any movie where at the beginning they have to assemble the gang. #Inception	0.0029	0.0471	0.95
68887	356	356	356	356	29120947267.0	132114261.0	0.0	0.0	0.0	0.0			I LOVE #INCEPTION!!!!	0.003	0.009	0.988
75122	2375	2375	2375	2375	4441634209009664.0	165249893.0	0.0	0.0	0.0	0.0			Dreaming within a dream, reaching even the 3rd level, #inception...	0.0075	0.4569	0.5356
28515	25831	25831	25831	25831	19512725646.0	77412474.0	0.0	0.0	0.0	0.0			This movie is absolutely fascinating. #inception	0.0043	0.0145	0.9812
35188	2414	2414	2414	2413	22130353983.0	64745298.0	0.0	0.0	0.0	0.0			#Inception: (2) Mal and Cobb's anniversary, the question over what is real at the end, Eames' wit, Eames and Arthur's voices...	0.0092	0.9188	0.0719
88314	10200	10200	10200	10200	1.3945939739807744e+16	113579528.0	0.0	0.0	0.0	0.0			Stop trying to live my dream #Inception	0.844	0.1435	0.0125
31062	28378	28378	28378	28378	19468890589.0	96071957.0	0.0	0.0	0.0	0.0			The end of #Inception... Best last 5 minutes of any film I've seen in years. Holy fuck.	0.0168	0.0364	0.9468
79146	1032	1032	1032	1032	2.0164208616280064e+16	127063509.0	0.0	0.0	0.0	0.0			watching #Inception ... heard it's one of the best movie of 2010!	0.0023	0.0099	0.9878
49770	16996	16996	16996	16995	21098057670.0	22301204.0	0.0	0.0	0.0	0.0			#ShutterIsland is a far superior film to #Inception. DiCaprio's better, it's more intelligent, the score is better. Scorcese is still King	0.0077	0.0267	0.9656
45362	12588	12588	12588	12587	21353872592.0	20950920.0	0.0	0.0	0.0	0.0			RT “@rickyrozay: inception or expendables?”---#INCEPTION!!!!	0.0539	0.8802	0.0659
29928	27244	27244	27244	27244	19485592270.0	50052824.0	0.0	0.0	0.0	0.0			In and out of dreamworld watching #Inception last night, good film,but need to watch it again when on DVD and I'm awake. ;-)	0.0029	0.0462	0.9509
24701	22017	22017	22017	22017	19569742822.0	23363959.0	0.0	0.0	0.0	0.0			Saw #inception last night ..that movie is a def must see. #classic	0.0039	0.0309	0.9652
6648	3964	3964	3964	3964	19940394025.0	64212640.0	0.0	0.0	0.0	1.0			RT @miskoom: So #inception grabbed NEO and the Wachowski brovas and fed them 2 Freddie Krueger and the sandman	0.0607	0.8779	0.0614
35496	2722	2722	2722	2721	22098849173.0	182693474.0	0.0	0.0	0.0	506.0	21439134479.0	retweeted	RT @LeoDiCaprio: Thanks for sharing. RT @mikeyyyc: Wow #Inception with @leodicaprio is #3 on IMDB top 250 movies of all time http://imdb ...	0.0015	0.0272	0.9713
63171	303	303	303	303	25847389792.0	17735155.0	0.0	0.0	0.0	0.0			someone put a never ending stairs in my dream and i am now tired climibing it . #Inception #Dream	0.8957	0.0955	0.0088
1501	191	191	191	191	17290724758.0	25669740.0	0.0	0.0	0.0	0.0			"@Coughing_Colors hope it's like a new ""the matrix."" i don't think i want 2 know too much b4 i see it tho. or maybe i do. #inception"	0.2168	0.6754	0.1078
17809	15125	15125	15125	15125	19697216637.0	20989951.0	0.0	0.0	0.0	0.0			Ha, finally home!! #Inception was trippy, so bloody amazing though.  It's incredible, go see it!	0.0043	0.0082	0.9875
76820	4073	4073	4073	4073	1158162551939072.0	98089725.0	0.0	0.0	0.0	0.0			Thanks to #Inception Time Warner was able to report large earning for 2010. http://ow.ly/34Wzu #Movies #Films	0.0021	0.0815	0.9164
11573	8889	8889	8889	8889	19826034807.0	14269478.0	0.0	0.0	0.0	0.0			DAMN good question lol RT @diplo: Why Doesn't he just ichat video with his kids from foreign? #inception http://bit.ly/bCpXBx	0.2091	0.5684	0.2225
80815	2701	2701	2701	2701	1.923599805134029e+16	35649683.0	0.0	0.0	0.0	0.0			My brain... #Inception	0.2311	0.696	0.0729
83256	5142	5142	5142	5142	1.7365190681038848e+16	142100016.0	0.0	0.0	0.0	0.0			after watching #inception for the nth time,correct me if i'm wrong but i've noticed leo's totem at the end continued spinning,,shite!dream?	0.3609	0.6006	0.0385
25362	22678	22678	22678	22678	19555080834.0	47719002.0	0.0	0.0	0.0	0.0			Oh and btw, after I watched #INCEPTION, I got excited to dream!	0.0015	0.0138	0.9847
50888	18114	18114	18114	18113	21024361403.0	36070001.0	0.0	0.0	0.0	0.0			#Inception #itsallfunandgamesuntil How I Make $2000 a Week With My Twitter Account http://dld.bz/eufV	0.0092	0.3957	0.595
56185	23411	23411	23411	23410	20753323095.0	20508361.0	0.0	0.0	0.0	0.0			Off to the theatre for a late-night 2nd viewing of Inception.. I hope @leodicaprio has good back-end on this!  #Inception #ChrisNolan	0.0023	0.0622	0.9356
23653	20969	20969	20969	20969	19590220038.0	24907373.0	0.0	0.0	0.0	0.0			I am watching Inception #Inception http://bit.ly/c4Gqte	0.003	0.7635	0.2334
45183	12409	12409	12409	12408	21365223167.0	168838146.0	0.0	0.0	0.0	0.0			LOVED #Inception	0.0039	0.0144	0.9817
31848	29164	29164	29164	29164	19459918505.0	77703785.0	0.0	0.0	0.0	0.0			#Inception bound	0.0965	0.8298	0.0737
15757	13073	13073	13073	13073	19735958562.0	65653489.0	0.0	0.0	0.0	0.0			A valiant attempt to map out the plot of #INCEPTION charaters - dreams - kicks http://twitpic.com/293ylr/full via @Deviantart	0.0179	0.7367	0.2454
27817	25133	25133	25133	25133	19521222869.0	113393342.0	0.0	0.0	0.0	0.0			"Dom(inicus) means ""of the Lord"" in Latin and Mal means ""Messenger of God"" in Hebrew #Inception #toomuchfreetime"	0.0126	0.8171	0.1703
56673	23899	23899	23899	23898	20732404963.0	54471025.0	0.0	0.0	0.0	0.0			See it soon. Two thumbs up for that film. RT @theREAL_SRJP: Still haven't seen it. RT @LaMyaHolley I finally saw #Inception. #WOW!	0.0069	0.0552	0.9379
